name,avgs,bpas,ratio
Hongye Sun (孙虹烨),34,7,1.048
Ziheng Ma (马子恒),22,7,1.032
Mark Bennis,35,7,1.052
Imants Liepiņš,33,7,1.038
Nikolay Masson (Николай Массон),50,7,1.051
Pessi Ansaranta,76,7,1.05
András Szermek,24,7,1.046
Rama Temmink,62,7,1.044
Morten Arborg,84,7,1.052
Mikhail Kuzin,41,7,1.057
Qijun Miao (缪其隽),35,7,1.037
Theo Goluboff,39,7,1.048
Meng-Yi Li (李孟一),52,7,1.042
Marko Striyeshyn,35,7,1.073
Joshua Beck,27,7,1.037
Ben Whitmore,43,7,1.037
Yi Wang (王旖),46,7,1.042
Massimiliano Iovane,62,7,1.051
Leo Borromeo,32,7,1.037
Robert Antal,58,7,1.057
Berit Brüster,31,7,1.048
Yuxuan Wang (王宇轩),40,7,1.057
Marcus Kamen,46,7,1.048
Mok Mun Wai (莫滿懷),37,7,1.055
Phillip Espinoza,71,7,1.057
Pierre Meunier,35,7,1.051
Ivan Polkanov (Иван Полканов),20,7,1.038
Philipp Danileiko,30,7,1.038
Calix Tang,31,7,1.051
Leopoldo Andrés Ibarra Fuentes,74,7,1.052
Dominik Vidaković,44,7,1.045
Hunor Mogyorósi,71,7,1.049
Darren Kwong,48,7,1.046
Aramayis Adloyan (Արամայիս Ադլոյան),56,7,1.06
Adrian Cheung,24,7,1.039
Mateo Tiul,32,7,1.039
Krzysztof Żerucha,67,7,1.053
Jiawei Wu (伍嘉维),40,7,1.053
Ricky Meiler,36,7,1.042
Stephano Saucedo Reyes,37,7,1.043
Vladyslav Zhydkov (Владислав Жидков),45,7,1.043
David Gomes,39,7,1.039
Zijia Feng (冯子甲),65,7,1.051
Maggie Clark,28,7,1.034
Liam Uno Timour-Silveira,36,7,1.051
Axel Flordal,33,7,1.045
Stephen Adhisaputra,43,7,1.051
Louis Fertier,44,7,1.058
Jonathan Mauroy,56,7,1.053
Ilona Ansel,30,7,1.051
Tomas Jankauskas,78,7,1.051
Dwyane Ramos,25,7,1.04
Celine Tran,44,7,1.033
Daniel Yakhkind (Даніель Яхкінд),44,7,1.042
Brian Johnson,63,7,1.051
Lars Vennike Nielsson,37,7,1.059
Alexander Tosting,34,7,1.043
Boriss Benzerruki,42,7,1.066
Nick Stanton,54,7,1.053
Edbert Sim,27,7,1.051
Deven Nadudvari,67,7,1.043
Aldair Coronel Ruíz,26,7,1.032
Tommy Holm,24,7,1.046
Adam Pugner,33,7,1.045
Gabriel Silva dos Santos,32,7,1.042
Shuto Ueno (上野柊斗),58,7,1.039
Jens Diewald,44,7,1.051
Jorge Leonardo Sánchez Salazar,48,7,1.051
Max Xiong (熊锐明),30,7,1.034
Vishnu Jayan,21,7,1.047
Nathan Wu,32,7,1.043
Leo Blyberg,35,7,1.043
Daniel Que,38,7,1.057
Farid Mikhailov,63,7,1.045
Lincheng Cai (蔡林成),44,7,1.06
Louis de Mendonça,36,7,1.051
Giovanny Coronado,47,7,1.051
Ishaan Nimish Hadkar,35,7,1.047
Stian Nystad Østli,51,7,1.042
Ignacy Buczek,17,7,1.019
Jhon Edinson Arias Parra,50,7,1.039
Rahul Venkatesan,37,7,1.045
Teemu Tiinanen,32,7,1.053
Simone Ohler,37,7,1.055
Ramble Tandar,32,7,1.039
Matthew Flay,38,7,1.053
Szabolcs Szántai,36,7,1.039
Lee Glendenning,28,7,1.039
Zibo Xu (徐子博),49,7,1.039
Brandon Lin,40,7,1.045
Ryan Minjun Cho,37,7,1.07
Fabian Simon,44,7,1.066
Hua-Ting Lee (李華庭),50,7,1.048
Karam Al-Robaie,28,6,1.042
Carson Claud,24,6,1.066
Tianyu Zhao (赵天愉),47,6,1.049
Yi-Heng Lee (李宜衡),48,6,1.042
Kai Jiptner,39,6,1.042
Anton Rostovikov,43,6,1.042
Tom Nelson,27,6,1.049
Chris Tran,56,6,1.066
Michael Gottlieb,65,6,1.042
Tobias Christlieb,28,6,1.048
Jacob Chambers,42,6,1.049
Anders Bogan,32,6,1.046
Mateusz Adamczyk,35,6,1.061
Cheung-Hao Tu,18,6,1.047
Chenge Liu (刘晨舸),34,6,1.062
Axel Brisse,35,6,1.047
Linxiao Xu (徐林霄),19,6,1.046
Jesser Armando Ramírez Diaz,33,6,1.047
Leonard Wetzel,43,6,1.047
Lucas Santiago Bernhardt Caruncho,19,6,1.045
Samuel Chiu,61,6,1.062
Ray Leung Ka Ho (梁家浩),46,6,1.045
Manuel Gutman,24,6,1.047
Russel Bocalbos,26,6,1.047
Alaik Bhatia,55,6,1.062
Carolina Guidetti,37,6,1.045
Piotr Pojda,38,6,1.045
Ainesh Sevellaraja,43,6,1.047
Alessandro Nicolì,58,6,1.047
Max Wang,33,6,1.045
Chia-Liang Tai (戴嘉良),53,6,1.045
Kennan LeJeune,41,6,1.047
Cyrus Wong Yuk Chi (黃昱誌),39,6,1.045
Naufal Aqil Himawan,21,6,1.045
Xiaobin Rui (芮晓彬),61,6,1.045
Timothy Castle,37,6,1.062
Radu Făciu,55,6,1.062
Rubén López de Juan,24,6,1.045
Andre Cantin,21,6,1.046
Jack Moseley,64,6,1.047
Aditya Hari,43,6,1.061
Brady Metherall,44,6,1.061
Max Siauw,71,6,1.046
Daan Baartmans,61,6,1.047
Ash Black,28,6,1.061
Aurelien Souchet (高凡),54,6,1.047
Alban Marchal,37,6,1.046
Bertie Longden,27,6,1.047
Pedro Luiz Ferreira Pires,25,6,1.046
Jai Gambhir,76,6,1.046
Jonathan Tan Wei Xiat,74,6,1.046
Luca Stalpers,11,6,1.047
Maximilian Neitzel,20,6,1.046
Claudio Andre Gomez Villca,26,6,1.046
Luis Sinhue Medina Salas,25,6,1.061
Luke Burong,33,6,1.047
Antonio Kam Ho Tung (甘浩東),21,6,1.046
Michael Rose,21,6,1.062
Nikolaus Lindinger,41,6,1.046
Ramesh Vidyasagar,31,6,1.046
Diego Iglesias Godoy,61,6,1.047
Antonio Gabriel Freitas da Silva,41,6,1.046
Brody Lassner,55,6,1.045
Tam Quan,35,6,1.045
Robin Deun,27,6,1.049
Matěj Mužátko,50,6,1.064
Jonathan Charlesworth,49,6,1.048
Gavin Nelson,41,6,1.048
Augusto Rosa Esteves,38,6,1.044
Richard Uibo,18,6,1.044
Alberto Romero,20,6,1.048
Chetan Roger Dhanjal,36,6,1.064
Adam Walker,45,6,1.044
Zihan Zhang (张子涵),37,6,1.044
Andre Febriato Jonathan,43,6,1.043
Semyon Terskov,34,6,1.048
Alexander Eryomin,40,6,1.043
Weisheng Chen (陈伟胜),50,6,1.043
Raúl Banacloche Biot,35,6,1.043
Lucero Esmeralda Alvarado Ruíz,30,6,1.043
Szymon Jeziorski,47,6,1.059
Guillermo Cascales Ñíguez,40,6,1.065
Deniz Atak,32,6,1.065
Wojciech Fydrych,27,6,1.043
Junqi Feng (冯骏骐),45,6,1.065
Timothy Sun,39,6,1.043
Eason Siew Ee Son (蕭奕晨),38,6,1.065
Mohammad Hosein Abbasi (محمد حسین عباسی),19,6,1.043
Benjamin Christie,43,6,1.043
Asato Irifune (入船朝斗),31,6,1.048
Bintang Kurnia Putra,31,6,1.064
Róbert Maróti,52,6,1.06
Robert Paus,15,6,1.044
Ben Ridley,23,6,1.045
Rares Bostan,31,6,1.063
Baocheng Wu (吴宝城),47,6,1.045
Pablo Aguilar Dominguez,69,6,1.048
Chris Licuanan,25,6,1.045
Benjamin Sintes,32,6,1.048
Felipe Baldívio Freires,57,6,1.048
Nan Bai (柏楠),28,6,1.048
Aldo Feandri,30,6,1.063
Kai Su (苏锴),92,6,1.06
Andrii Kompaniiets (Андрій Компанієць),31,6,1.044
Dylan Hughlett,22,6,1.048
Riley Norrid,37,6,1.048
Josep Sanz Navarro,27,6,1.044
Brandon Delacruz,53,6,1.044
Danila Dubovik,23,6,1.048
Mikkel Svartveit,41,6,1.042
Kieran Dizon,58,6,1.044
Xusheng Hong (洪旭升),63,6,1.06
Simon Blanchard,60,6,1.048
Alexandru Constantin Stoica,22,6,1.044
Mika Smulders,44,6,1.044
Walter Duff,22,6,1.044
Charles Jerome,41,6,1.042
Jacob Kotai,16,6,1.067
Ben Kirby,31,6,1.052
Jordan Mosakowski,27,6,1.04
Berk Rende,30,6,1.034
Sergey Chirin,35,6,1.051
Patricia Li,56,6,1.041
An Le,28,6,1.05
Johannes Neugebauer,24,6,1.036
Maya Engel,23,6,1.03
Jarvis Jin,29,6,1.067
Daniel James,20,6,1.034
Justin He,24,6,1.035
Filip Hrnko,33,6,1.057
Luka Jankovic,16,6,1.03
Laetitia Lemoine,34,6,1.068
Marcel Kälin,20,6,1.056
Shao-Heng Hung (洪紹恆),21,6,1.038
Daniel C. Bedoya,49,6,1.054
Anay Shrikar,26,6,1.029
Soheil Lotfi (سهیل لطفی),25,6,1.071
Feiyang Shen (沈飞飏),21,6,1.04
Naman Jain,38,6,1.058
Léo Bailly,33,6,1.038
Simone Santarsiero,74,6,1.05
Philip Moore,33,6,1.05
Jerónimo Ibarra Bernal,44,6,1.051
Micki Kanaiya Harning,26,6,1.053
Rostislav Votinsev,16,6,1.038
Jeremy Singson,18,6,1.053
Xingyu Chen (陈星宇),48,6,1.05
Gaspard Leleux,31,6,1.041
David Calvo Vivas,36,6,1.039
Jostin Alvarez,11,6,1.015
Alan Ma,48,6,1.053
Frank Severinsen,44,6,1.058
Ishaan Lal,40,6,1.052
Antto Pitkänen,28,6,1.039
Seth Talbot,31,6,1.051
Jakob Obleser,36,6,1.036
Luke Van Laningham,26,6,1.033
Pranav Prabhu,51,6,1.051
Cel Adriane Lalo,26,6,1.071
Ivan Kravchenko (Іван Кравченко),19,6,1.033
Pranjal Khan,36,6,1.039
Robin Blöhm,22,6,1.05
Hiroto Fujita (藤田浩斗),24,6,1.033
John Tamanas,42,6,1.05
Reynaldo Mape Jr.,20,6,1.032
Katie Davies,40,6,1.056
Jode Brewster,42,6,1.05
Hector David Martinez Argaez,42,6,1.05
Jan Staubach,35,6,1.05
Richmond Mico Rigor,56,6,1.04
Gaurav Taneja,57,6,1.04
Matthew Prestwich,31,6,1.04
Ernesto Cabrera,26,6,1.053
Forte Shinko,53,6,1.056
